Super-Scaffold_12,1147526,9,17.2
Super-Scaffold_12,1384037,9,20.5
Super-Scaffold_12,139150,9,0.0
Super-Scaffold_12,1486989,9,67.1
Super-Scaffold_12,1698078,9,19.2
Super-Scaffold_12,1779966,9,23.3
Super-Scaffold_12,1910790,9,25.8
Super-Scaffold_12,1927292,9,26.5
Super-Scaffold_12,200296,9,2.5
Super-Scaffold_12,2055464,9,27.3
Super-Scaffold_12,2193615,9,30.2
Super-Scaffold_12,2272454,9,33.2
Super-Scaffold_12,2360723,9,33.2
Super-Scaffold_12,2449629,9,35.7
Super-Scaffold_12,2537308,9,36.5
Super-Scaffold_12,2616413,9,35.9
Super-Scaffold_12,371615,9,4.4
Super-Scaffold_12,467562,9,5.4
Super-Scaffold_12,850477,9,14.8
Super-Scaffold_12,916053,9,15.7
Super-Scaffold_12,998450,9,16.7
Super-Scaffold_13,1334209,8,65.7
Super-Scaffold_1366,1033079,9,94.0
Super-Scaffold_1366,1107230,9,96.0
Super-Scaffold_1366,1195567,9,94.7
Super-Scaffold_1366,1313263,9,98.1
Super-Scaffold_1366,1419164,9,99.6
Super-Scaffold_1366,1495062,9,102.6
Super-Scaffold_1366,153636,9,81.7
Super-Scaffold_1366,1715042,9,109.8
Super-Scaffold_1366,259307,9,79.9
Super-Scaffold_1366,2605,9,80.6
Super-Scaffold_1366,686996,9,87.4
Super-Scaffold_1366,98647,9,80.6
Super-Scaffold_15,1053051,8,18.3
Super-Scaffold_15,1222627,8,21.3
Super-Scaffold_15,1243867,8,17.2
Super-Scaffold_15,183693,8,12.7
Super-Scaffold_15,284875,8,11.8
Super-Scaffold_15,428847,8,11.3
Super-Scaffold_15,459247,8,10.8
Super-Scaffold_15,697517,8,16.1
Super-Scaffold_15,744089,8,17.4
Super-Scaffold_15,842706,8,17.4
Super-Scaffold_15,930405,8,19.4
Super-Scaffold_15,97293,8,9.3
Super-Scaffold_17,10447160,6,32.9
Super-Scaffold_17,10499166,6,30.5
Super-Scaffold_17,108146,6,89.8
Super-Scaffold_17,1146892,6,96.0
Super-Scaffold_17,1234880,6,87.1
Super-Scaffold_17,1384869,6,86.9
Super-Scaffold_17,1755490,6,88.2
Super-Scaffold_17,1886915,6,85.6
Super-Scaffold_17,2217492,6,84.7
Super-Scaffold_17,2479778,6,79.6
Super-Scaffold_17,2517999,6,80.6
Super-Scaffold_17,2646910,6,79.5
Super-Scaffold_17,2970545,6,81.3
Super-Scaffold_17,3046612,6,79.9
Super-Scaffold_17,3100842,6,82.5
Super-Scaffold_17,3308618,6,78.2
Super-Scaffold_17,3397063,6,78.5
Super-Scaffold_17,3550315,6,78.0
Super-Scaffold_17,360494,6,94.9
Super-Scaffold_17,3621718,6,77.9
Super-Scaffold_17,3818845,6,78.0
Super-Scaffold_17,3957430,6,77.3
Super-Scaffold_17,4101377,6,78.0
Super-Scaffold_17,4160890,6,76.1
Super-Scaffold_17,426237,6,96.7
Super-Scaffold_17,4349181,6,73.5
Super-Scaffold_17,4428956,6,75.1
Super-Scaffold_17,4480922,6,71.8
Super-Scaffold_17,6163335,6,68.8
Super-Scaffold_17,6321351,6,65.6
Super-Scaffold_17,6352466,6,64.2
Super-Scaffold_17,6539159,6,60.3
Super-Scaffold_17,6637635,6,54.5
Super-Scaffold_17,6708648,6,53.0
Super-Scaffold_17,6776039,6,50.2
Super-Scaffold_17,7251803,6,51.6
Super-Scaffold_17,8897868,6,38.8
Super-Scaffold_17,9011085,6,37.0
Super-Scaffold_17,9134003,6,36.1
Super-Scaffold_17,925197,6,92.2
Super-Scaffold_17,9382677,6,33.8
Super-Scaffold_17,9530690,6,34.6
